mouse_id,group,unit_id,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3879,5-Meo,205,0.6666666666666666,0.2,0.2829881128310038,0.2540612550395772,1.1333333333333333,0.47580665349960327,16.32363481633365,0.3356268189170144,6.7153846153846155
F3879,5-Meo,223,0.6666666666666666,0.23333333333333334,0.31263480600463617,0.29106028086220775,1.2,0.4555094242095947,18.90475994348526,0.32476641915061255,9.03076923076923
F3879,5-Meo,229,0.6666666666666666,0.23333333333333334,0.31263480600463617,0.29106028086220775,1.2,0.4555094242095947,18.90475994348526,0.32476641915061255,41.58
F3879,5-Meo,235,0.26666666666666666,0.1,-0.10373248319893562,0.24317060163290194,0.4,-0.5834811925888062,12.955895291641355,1.0575615882873535,1.06
F3879,5-Meo,253,0.6333333333333333,0.2,0.41198254943560214,0.3295036859144056,1.1666666666666667,0.47940194606781006,20.208556033670902,0.34489642490040173,18.95846153846154
F3879,5-Meo,259,0.6333333333333333,0.2,0.41198254943560214,0.3295036859144056,1.1666666666666667,0.47940194606781006,20.208556033670902,0.34489642490040173,13.113846153846154
F3879,5-Meo,267,0.6666666666666666,0.2,0.28568742711104467,0.25696378247670365,1.1333333333333333,0.4220801591873169,18.832575185224414,0.36800193786621094,17.786153846153844
F3879,5-Meo,277,0.8333333333333334,0.23333333333333334,-0.061890766078042045,0.2218305829809489,1.0,0.017504215240478516,17.77321458980441,0.2794826201030186,4.453846153846154
F3879,5-Meo,289,0.8333333333333334,0.23333333333333334,-0.061890766078042045,0.2218305829809489,1.0,0.017504215240478516,17.77321458980441,0.2794826201030186,0.6676923076923077
F3879,5-Meo,299,0.8,0.3,0.1418228391585592,0.29248268604267597,1.3,0.22528254985809326,20.394797667860985,0.27109505580021787,7.501538461538462
F3879,5-Meo,301,0.8,0.3,0.1418228391585592,0.29248268604267597,1.3,0.22528254985809326,20.394797667860985,0.27109505580021787,12.74
F3879,5-Meo,307,0.8,0.3,0.1418228391585592,0.29248268604267597,1.3,0.22528254985809326,20.394797667860985,0.27109505580021787,57.755384615384614
