mouse_id,group,unit_id,cluster,cluster_label,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3800,saline,367,1,Putative Inhibitory Unit,0.9,0.1666666666666666,-0.3495936781662788,0.1797184142982607,1.0333333333333334,-2.7611122131347656,37.434413969516754,0.7758219792292669,0.9846153846153848
F3800,saline,369,1,Putative Inhibitory Unit,0.7,0.2333333333333333,0.1874809186030231,0.3094706814354687,1.2,-0.9314708709716796,48.11210034787655,0.7601170539855957,0.1246153846153846
F3800,saline,371,1,Putative Inhibitory Unit,0.8333333333333334,0.2,-0.1893923581100368,0.2411178908230281,1.0,-2.415440559387207,41.13262843340635,0.6895643642970494,3.066153846153846
F3797,5-Meo,81,1,Putative Inhibitory Unit,0.7,0.2,0.1198334591863706,0.2407709844077447,0.8666666666666666,-0.5050419569015503,34.69943229854107,0.6117721337538499,5.764615384615385
F3797,5-Meo,85,1,Putative Inhibitory Unit,0.7,0.2,0.1198334591863706,0.2407709844077447,0.8666666666666666,-0.5050419569015503,34.69943229854107,0.6117721337538499,4.173846153846154
F3797,5-Meo,108,1,Putative Inhibitory Unit,0.3333333333333333,0.1333333333333333,0.8593493768718303,0.4409184473546293,0.5,0.8645644783973694,20.12226928025484,0.8121264457702637,2.813846153846154
F3797,5-Meo,118,0,Putative Excitatory Unit,0.8,0.2,0.2300356019814644,0.2465097851761809,1.3333333333333333,0.3932088613510132,19.07128920406103,0.3024884187258206,17.543076923076924
F3797,5-Meo,124,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.3420596435002153,0.2721254803119979,1.1,0.3210119605064392,23.881221175193787,0.4241280158360799,21.2
F3797,5-Meo,126,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.3420596435002153,0.2721254803119979,1.1,0.3210119605064392,23.881221175193787,0.4241280158360799,41.18153846153846
F3797,5-Meo,131,0,Putative Excitatory Unit,1.1,0.5333333333333333,0.121291284915953,0.6258639597902743,1.7,-0.2031792402267456,21.12596125900745,0.1168166115170433,2.58
F3797,5-Meo,133,0,Putative Excitatory Unit,0.5666666666666667,0.3333333333333333,-0.4556892922929996,0.3447427451405621,0.8,-1.6677799224853516,11.009767845273018,0.2630512497641823,9.832307692307692
F3797,5-Meo,139,0,Putative Excitatory Unit,0.8666666666666666,0.2333333333333333,0.152282608052848,0.2482335676937152,1.3333333333333333,0.0473363995552063,25.57119356095791,0.3726138046809605,12.812307692307693
F3797,5-Meo,141,0,Putative Excitatory Unit,0.8666666666666666,0.2333333333333333,0.152282608052848,0.2482335676937152,1.3333333333333333,0.0473363995552063,25.57119356095791,0.3726138046809605,9.412307692307692
F3797,5-Meo,147,0,Putative Excitatory Unit,0.6,0.3333333333333333,-0.4461609299709059,0.3008672081820115,0.8333333333333334,-1.4651074409484863,11.88624842464924,0.261484960714976,5.983076923076923
F3797,5-Meo,155,0,Putative Excitatory Unit,0.6,0.2,0.4067502154255248,0.3218525239007986,0.9333333333333332,0.5518094301223755,15.348979593254626,0.3001874360171231,10.663076923076924
F3797,5-Meo,157,0,Putative Excitatory Unit,0.5333333333333333,0.1666666666666666,0.7122206351167428,0.5453023314614144,1.1666666666666667,0.7255200147628784,24.502221643924717,0.3743548095226288,4.476923076923077
F3797,5-Meo,161,0,Putative Excitatory Unit,0.5666666666666667,0.3333333333333333,-0.4931014725233284,0.2914898856248132,0.8,-1.828141450881958,10.4183334922418,0.2994447187943892,16.201538461538462
F3797,5-Meo,165,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.3249491949242798,0.2714404226512905,1.1333333333333333,0.2461026906967163,25.3726159632206,0.454275369644165,20.41076923076923
F3797,5-Meo,171,0,Putative Excitatory Unit,0.6666666666666666,0.2,0.3249491949242798,0.2714404226512905,1.1333333333333333,0.2461026906967163,25.3726159632206,0.454275369644165,37.79538461538461
F3797,5-Meo,175,0,Putative Excitatory Unit,1.0,0.5,0.1682038787240703,0.5938375325563959,1.7,-0.0341114997863769,22.449927136301994,0.1528556495904922,4.747692307692308
F3797,5-Meo,181,0,Putative Excitatory Unit,0.8,0.2333333333333333,0.3071620900083559,0.2812436257882691,1.4666666666666668,0.3835379481315613,22.096662148833275,0.3181105760427621,6.246153846153846
F3797,5-Meo,183,0,Putative Excitatory Unit,0.8,0.2333333333333333,0.3071620900083559,0.2812436257882691,1.4666666666666668,0.3835379481315613,22.096662148833275,0.3181105760427621,14.907692307692308
F3797,5-Meo,195,0,Putative Excitatory Unit,0.6666666666666666,0.2333333333333333,0.3090760099042887,0.2798562541461454,1.1333333333333333,0.5144799053668976,15.741578482091429,0.2739211320877075,3.1538461538461537
F3797,5-Meo,199,0,Putative Excitatory Unit,0.5666666666666667,0.3,-0.4263600597133072,0.3318081916909844,0.8,-1.548424482345581,11.208353988826277,0.2808032902804288,6.661538461538462
F3797,5-Meo,203,0,Putative Excitatory Unit,0.6333333333333333,0.2,0.7152956564010974,0.4312603717569897,1.3,0.6999743282794952,33.300280541181564,0.4657160970899794,0.4738461538461538
F3797,5-Meo,205,0,Putative Excitatory Unit,0.6333333333333333,0.2,0.7152956564010974,0.4312603717569897,1.3,0.6999743282794952,33.300280541181564,0.4657160970899794,1.6184615384615384
F3797,5-Meo,209,1,Putative Inhibitory Unit,0.6,0.1333333333333333,0.6897969442144548,0.3451175031831402,1.2666666666666666,0.3659341931343078,60.42353146895766,1.2510244846343994,5.7323076923076925
F3797,5-Meo,213,0,Putative Excitatory Unit,0.6333333333333333,0.2,0.4888782550484497,0.3188690435888551,1.0,0.6854622960090637,13.8067758474499,0.2612176374955611,2.186153846153846
F3797,5-Meo,217,0,Putative Excitatory Unit,0.3333333333333333,0.2,0.894192651016715,0.8537134732570277,0.9333333333333332,0.8772841840982437,28.73310135304928,0.5146674633026123,5.626153846153846
F3797,5-Meo,219,0,Putative Excitatory Unit,0.3666666666666667,0.2333333333333333,0.8524375029435737,0.8018925453047044,0.9333333333333332,0.8369903713464737,27.250027400441468,0.5103811740875244,4.987692307692308
F3797,5-Meo,223,0,Putative Excitatory Unit,0.7,0.1666666666666666,0.3093603254072073,0.246935633512049,0.9,0.2998455762863159,23.856825590133667,0.4479571580886841,26.573846153846155
F3797,5-Meo,225,0,Putative Excitatory Unit,0.7,0.1666666666666666,0.3093603254072073,0.246935633512049,0.9,0.2998455762863159,23.856825590133667,0.4479571580886841,36.22923076923077
F3797,5-Meo,229,0,Putative Excitatory Unit,0.5666666666666667,0.3,-0.3865848026704119,0.3385496882430175,0.8,-1.432105541229248,11.8372053951025,0.2889185385270552,13.195384615384617
F3797,5-Meo,231,0,Putative Excitatory Unit,0.6,1.0666666666666669,0.2407798615070982,0.9413825719300796,1.8333333333333333,-0.1756461858749389,15.989497914910316,0.2040974140167236,0.8723076923076923
F3797,5-Meo,235,0,Putative Excitatory Unit,1.0,0.5333333333333333,0.1024344962213063,0.5998368836926675,1.6666666666666667,-0.1675254106521606,20.004602059721947,0.132815056376987,4.064615384615385
F3797,5-Meo,237,0,Putative Excitatory Unit,0.4,0.2333333333333333,0.7343473976345537,0.6694966203736182,0.9666666666666668,0.6825109720230103,27.303617477416992,0.5160016616185507,4.092307692307692
F3797,5-Meo,241,1,Putative Inhibitory Unit,0.2333333333333333,0.1333333333333333,1.5510805682016973,0.9687256005205797,0.4666666666666667,1.6951048374176023,43.214309968054295,1.6608431339263916,17.12153846153846
F3797,5-Meo,245,0,Putative Excitatory Unit,0.6,0.3,11.5373037253323,0.6689793105165187,0.7,2.6261826753616333,30.42424050718546,0.3213577535417344,2.8630769230769237
F3797,5-Meo,249,0,Putative Excitatory Unit,1.0,0.4666666666666667,-0.0770714587375799,0.4106793352738279,1.6333333333333335,-0.1861463785171508,15.92640383541584,0.1546817272901535,2.3230769230769237
F3797,5-Meo,255,0,Putative Excitatory Unit,0.7666666666666667,0.2333333333333333,0.1328021993184612,0.2529166807312779,1.3,0.2779344916343689,18.51403696089983,0.2868743309607872,24.47230769230769
